"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.057816708E0,6.879399781E-1,1.845452888E-1,-7.094397515E-1,1.005297537E0
3.067787708E0,7.639108045E-1,5.434329868E-1,1.052118748E-1,9.433709064E-1
3.077757708E0,4.891524799E-2,9.845267627E-1,1.249829482E0,1.591778685E0
3.087728708E0,-3.778009555E-1,5.789557721E-1,-1.314735330E0,1.485413187E0
3.097699708E0,-3.328750435E-2,-3.557329059E-1,-3.551129841E0,3.569058294E0
3.107670708E0,-5.647971779E-3,-5.224996624E-1,-1.768236605E0,1.843827131E0
3.117640708E0,2.903670283E-1,-8.642396696E-1,3.671650311E0,3.783152022E0
3.127611708E0,3.599431570E-1,-6.339625762E-1,5.383020405E0,5.432161292E0
3.137582708E0,7.143031731E-2,-6.784241462E-1,2.669264470E0,2.755056156E0
3.147552708E0,5.937167756E-2,-5.781594909E-1,-2.305833705E0,2.377953420E0
3.157523708E0,-2.133402312E-1,-2.907746706E-1,-3.106125739E0,3.126992336E0
3.167494708E0,-5.744005718E-1,3.693076555E-1,-2.205695459E0,2.308986059E0
3.177464708E0,-3.238093011E-1,5.759549079E-1,-2.247245774E0,2.342368478E0
3.187435708E0,-1.811420631E-1,6.382925856E-1,-6.499992961E-1,9.288320391E-1
3.197406708E0,-5.957413740E-2,3.082500064E-1,2.740604010E0,2.758528137E0
3.207377708E0,4.001397313E-1,-3.576018222E-1,2.537116812E0,2.593251354E0
3.217347708E0,3.494721093E-1,-5.807791897E-1,4.105698484E-1,7.924662913E-1
3.227318708E0,2.572151428E-1,-2.184815783E-1,-4.047085994E-1,5.269562413E-1
3.237289708E0,-7.732036382E-2,2.411380406E-1,-7.215347171E-2,2.633099253E-1
3.247259708E0,-3.579626685E-1,3.890154401E-1,-5.678891855E-1,7.758662331E-1
3.257230708E0,-3.084896326E-1,1.783686008E-1,-1.374397395E0,1.419841333E0
3.267201708E0,-9.872442562E-2,3.163891479E-1,-9.261896038E-1,9.837051323E-1
3.277171708E0,3.311759157E-1,7.531658697E-2,1.036490895E0,1.090716944E0
3.287142708E0,3.692706354E-1,-1.474236555E-2,1.621691932E0,1.663268728E0
3.297113708E0,3.800771670E-1,-4.248801139E-2,4.274846739E-1,5.735913444E-1
3.307084708E0,1.054491622E-1,-3.542409979E-2,-8.465727460E-1,8.538499909E-1
3.317054708E0,-1.843515633E-1,-1.830593652E-1,-7.035311401E-1,7.499681961E-1
3.327025708E0,-2.145269236E-1,-1.944783561E-1,2.645391458E-1,3.922047828E-1
3.336996708E0,-2.197969460E-1,1.033007033E-2,3.916868502E-1,4.492616125E-1
3.346966708E0,-2.583056850E-1,-1.835260278E-1,-4.900949049E-1,5.836065846E-1
3.356937708E0,-6.794318408E-2,-3.369297587E-1,-7.661361086E-1,8.397038022E-1
3.366908708E0,2.710845921E-1,-1.119347659E-1,4.054184514E-1,5.003802241E-1
3.376878375E0,1.308027258E-1,-1.316717933E-2,1.237457358E0,1.244420926E0
3.386849375E0,2.490401506E-1,-1.215659432E-2,5.308552605E-1,5.864947459E-1
3.396820375E0,1.168818940E-1,6.518191414E-2,-9.177403772E-1,9.274467419E-1
3.406790375E0,-7.938253060E-2,3.696649935E-2,-1.237978930E0,1.241072093E0
3.416761375E0,-1.272867219E-1,6.930986110E-2,1.708603191E-1,2.240513671E-1
3.426732375E0,-6.107435022E-2,2.552675083E-1,8.571515286E-1,8.964375717E-1
3.436703375E0,-2.926842067E-2,1.664192858E-1,-1.081021535E-1,2.005943537E-1
3.446673375E0,-4.186591789E-2,-2.742524308E-1,-1.407273365E0,1.434358907E0
3.456644375E0,-1.483921006E-2,-1.588565153E-1,-1.766677737E-2,1.605232371E-1
3.466615375E0,-1.484703437E-1,2.324313218E-2,2.233674971E0,2.238724539E0
3.476585375E0,-2.891532559E-1,-6.761320012E-2,9.725948614E-1,1.016917850E0
3.486556375E0,-1.896370808E-1,-4.216089530E-1,-2.201107734E0,2.249131296E0
3.496527375E0,-2.396752500E-1,-1.553545813E-1,-2.239982362E0,2.258118742E0
3.506497375E0,-5.021881529E-1,1.946854571E-1,7.532751578E-1,9.260231268E-1
3.516468375E0,1.018332075E-1,-8.915314573E-2,1.823399237E0,1.828415452E0
3.526439375E0,6.692460642E-1,-2.095733270E-1,5.957435668E-2,7.038184267E-1
3.536409375E0,8.537383626E-1,-3.127555419E-1,-1.341789812E0,1.620828529E0
3.546380375E0,3.980902457E-1,1.675868285E-1,1.473621136E-1,4.563735108E-1
3.556351375E0,-2.586295111E-1,-2.870010055E-1,2.557867996E0,2.586879874E0
3.566322375E0,2.321293451E-2,-3.012190037E-1,2.344680852E-1,3.824225562E-1
3.576292375E0,-2.163844013E-1,-2.951082659E-2,-2.073411561E0,2.084880955E0
3.586263375E0,-5.332588316E-1,-1.699789793E-1,-1.839117723E0,1.922397418E0
3.596234375E0,-4.471998040E-1,2.326747807E-2,2.818164986E-1,5.291026168E-1
3.606204375E0,-9.175045151E-2,-1.426534513E-1,1.744789855E0,1.753014487E0
3.616175375E0,2.132037353E-1,-2.442581880E-1,4.822578818E-1,5.811114864E-1
3.626146375E0,4.974998553E-1,-2.669891475E-1,-7.594977647E-1,9.463752773E-1
3.636116375E0,6.121507808E-1,3.160431937E-2,-1.295865780E-1,6.265142398E-1
3.646087375E0,2.399791225E-1,6.149801753E-2,1.008081028E0,1.038074826E0
3.656058375E0,1.182346839E-1,-1.262548345E-1,1.644038236E-1,2.386385152E-1
3.666029375E0,-2.387166721E-1,-1.821273007E-1,-1.026379305E0,1.069397251E0
3.675999375E0,-7.051256027E-2,-2.168079407E-1,-1.022096804E0,1.047215155E0
3.685970375E0,-2.912857355E-1,-9.291420274E-2,7.447961104E-1,8.051097284E-1
3.695941375E0,-2.322931768E-1,-1.171562563E-1,9.934594810E-1,1.026960296E0
3.705911375E0,1.273322206E-1,-2.792887839E-1,-5.102654600E-1,5.954717112E-1
3.715882375E0,2.608147984E-1,-2.315342447E-1,-7.232859582E-1,8.029788558E-1
3.725853375E0,-3.028211225E-1,-1.531361842E-1,6.525925362E-1,7.355462878E-1
3.735823375E0,-2.263941767E-1,-2.049452741E-1,7.023400623E-1,7.658579840E-1
3.745794375E0,-6.702886228E-2,-2.572053121E-1,-4.505402452E-1,5.231003283E-1
3.755765375E0,2.995324657E-1,2.495135923E-1,-7.843496007E-1,8.758887069E-1
3.765735375E0,1.145308748E-2,1.793787987E-1,-6.576755208E-1,6.817954365E-1
3.775706375E0,-8.793963835E-2,-1.885173572E-1,-8.241358101E-2,2.237502454E-1
3.785677375E0,6.384552844E-2,9.844821777E-2,8.429983431E-1,8.511254370E-1
3.795647375E0,-1.343877268E-1,-5.046714928E-2,9.505654764E-1,9.613437050E-1
3.805618375E0,-1.284941354E-1,-2.045536568E-1,-8.254397392E-1,8.600602912E-1
3.815589375E0,1.945187749E-1,-6.956187153E-2,-7.164429617E-1,7.456318965E-1
3.825560375E0,8.947774842E-3,-1.659392659E-1,4.193155289E-1,4.510448042E-1
3.835530375E0,2.582614289E-1,-2.835578725E-1,1.660930842E-1,4.179604591E-1
3.845501375E0,2.503567974E-1,-3.728581214E-1,2.934600592E-1,5.364890596E-1
3.855472375E0,-2.162352608E-1,-9.901506878E-2,1.526978733E0,1.545388535E0
3.865442375E0,-1.835901827E-1,7.201517592E-3,-1.985714436E-3,1.837421021E-1
3.875413375E0,9.678114004E-2,-2.031170873E-1,-3.019412701E0,3.027784041E0
3.885384375E0,7.439357657E-2,-4.130859419E-1,-1.393495570E0,1.455336492E0
3.895354375E0,6.881851226E-2,1.411751930E-1,3.535076310E0,3.538563401E0
3.905325375E0,1.160662074E-1,3.933216951E-1,2.248575431E0,2.285665065E0
3.915296375E0,-9.438352581E-2,-1.046417987E-1,-2.736992769E0,2.740618101E0
3.925266375E0,-4.075901073E-1,-1.563764371E-1,-2.513801039E0,2.551426846E0
3.935237375E0,-2.473697838E-1,-1.321934129E-1,7.534160757E-1,8.039295314E-1
3.945208375E0,-1.536463355E-1,-3.678137285E-1,1.117154989E0,1.186140550E0
3.955178375E0,2.785201308E-1,-4.535295611E-1,2.328367120E-1,5.809263813E-1
3.965149375E0,4.619070862E-1,-2.061635415E-1,9.071352822E-1,1.038631784E0
3.975120375E0,7.083381361E-1,-1.758915193E-1,1.279184843E0,1.472750693E0
3.985091375E0,4.794320321E-1,6.250507709E-2,-9.514144921E-1,1.067216704E0
3.995061375E0,8.334398266E-2,3.355435300E-1,-1.708313754E0,1.742949099E0
4.005032375E0,-1.653283415E-1,1.953027769E-1,1.405378282E-1,2.919375213E-1
4.015003375E0,-6.611809266E-1,-8.148152570E-2,4.672907639E-1,8.137322131E-1
4.024973375E0,-8.955899549E-1,-5.369899399E-1,-5.097281009E-1,1.162007874E0
4.034944375E0,-5.396455991E-1,-2.416572003E-1,-2.706804764E-1,6.502949295E-1
4.044915375E0,-2.237905943E-1,-1.052447837E-1,1.243229730E0,1.267587810E0
4.054885375E0,4.940741179E-1,9.725844643E-2,6.568095481E-1,8.276274656E-1
4.064856375E0,6.958500914E-1,-2.307239120E-2,-1.142879815E0,1.338250334E0
4.074827375E0,1.945279112E-1,-2.658139485E-1,-1.218076762E0,1.261827707E0
4.084797375E0,4.107007530E-1,-8.904508187E-2,4.212497878E-1,5.950256455E-1
4.094768375E0,6.810259379E-1,-1.479466707E-1,1.508296294E0,1.661518058E0
4.104739375E0,4.378653089E-1,-1.106739691E-1,3.752468187E-1,5.871838989E-1
4.114709375E0,-2.029308717E-1,-1.415687837E-1,-1.303473008E-1,2.796660116E-1
4.124680375E0,-3.951709136E-1,-1.156611873E-1,-8.437590659E-2,4.203056683E-1
4.134651375E0,-1.737211059E-1,-1.220095002E-1,-1.051153958E-2,2.125460732E-1
4.144621375E0,-3.625173206E-1,2.167665534E-1,-4.453362232E-1,6.137840810E-1
4.154592375E0,-2.845684176E-1,3.243824013E-1,-5.989823395E-1,7.382296185E-1
4.164563375E0,-3.300256222E-1,2.185730690E-1,-1.058568227E-1,4.097520772E-1
4.174533375E0,-2.085398499E-1,-1.315188544E-1,-3.829341531E-1,4.554389571E-1
4.184504375E0,-1.532561070E-1,-2.254872553E-1,-5.735867125E-1,6.350855481E-1
4.194475375E0,1.806367175E-1,-4.950086034E-3,4.501250929E-1,4.850430149E-1
4.204446375E0,7.197967784E-1,1.893703198E-1,1.537568625E0,1.708240556E0
4.214416375E0,1.287746556E-1,-1.982084228E-1,5.967399323E-1,6.418473632E-1
4.224387375E0,2.498552524E-1,-1.799657495E-1,-9.194559503E-1,9.696466174E-1
4.234358375E0,3.806743139E-1,1.304220355E-1,-7.981326574E-1,8.938336419E-1
4.244328375E0,-7.806665126E-2,2.537234049E-1,5.888748425E-1,6.459439205E-1
4.254299375E0,-2.740030836E-1,1.502739996E-1,-1.518486822E-1,3.474449411E-1
4.264270375E0,-3.008029560E-1,-1.855668340E-1,-1.028566164E0,1.087596350E0
4.274240375E0,-2.972613706E-1,-3.428602972E-1,-2.242307800E-1,5.061590151E-1
4.284211375E0,-1.999923535E-1,-2.840236398E-1,9.692859221E-1,1.029651188E0
4.294182375E0,-4.375566490E-2,-2.656475221E-1,4.459215295E-1,5.208926710E-1
4.304152375E0,-5.183395877E-2,-2.251108591E-1,7.698736489E-2,2.434927360E-1
4.314123375E0,2.173544544E-1,-1.269609406E-1,-3.881258959E-1,4.626053938E-1
4.324094375E0,5.393351484E-1,-1.619470429E-1,-1.295276965E0,1.412392178E0
4.334064375E0,2.327714425E-2,-3.647705451E-1,1.640091366E-1,4.006224818E-1
4.344035375E0,-1.378820594E-1,-2.618603719E-1,2.076749736E0,2.097730150E0
4.354006375E0,-2.388445434E-1,-3.546478088E-1,9.359000748E-1,1.028946420E0
4.363976375E0,-2.171708153E-1,-4.245780230E-1,-1.243008705E0,1.331352809E0
4.373947375E0,-5.273782868E-2,4.008181362E-2,-1.327266498E0,1.328918427E0
4.383918083E0,-4.969219677E-3,2.178727552E-1,-3.793012780E-1,4.374502144E-1
4.393888083E0,1.584072847E-2,-1.044311162E-1,-3.004428041E-1,3.184692532E-1
4.403859083E0,2.956931108E-1,-3.018089512E-1,4.140951347E-1,5.916061523E-1
4.413830083E0,3.564984526E-1,-2.569411276E-1,1.330169055E0,1.400878155E0
4.423800083E0,9.502390556E-2,-1.017769463E-1,1.004219527E0,1.013826883E0
4.433771083E0,-4.629219801E-1,-9.197541400E-2,-2.815153670E-1,5.495517613E-1
4.443742083E0,-5.637687989E-1,2.990951488E-1,-1.381114091E0,1.521436591E0
4.453712083E0,-3.771435458E-1,2.128266812E-1,-1.301228262E0,1.371396164E0
4.463683083E0,2.323861475E-1,8.719920726E-2,-8.086167151E-1,8.458534242E-1
4.473654083E0,7.516259506E-1,-6.293215681E-2,5.496406102E-1,9.332774649E-1
4.483624083E0,7.588297203E-1,-1.455041243E-1,1.978555689E0,2.124070764E0
4.493595083E0,2.806758896E-1,-1.929282044E-1,1.734070739E0,1.767201623E0
4.503566083E0,-1.415476424E-1,-3.640820355E-1,-2.016371387E-1,4.396009546E-1
4.513536083E0,-1.765517065E-1,5.405986130E-3,-1.291068140E0,1.303095035E0
4.523507083E0,-3.722299112E-1,5.329460055E-1,-4.629544687E-1,7.980685382E-1
4.533478083E0,-5.453933755E-1,5.215076457E-1,-6.744500130E-1,1.012080520E0
4.543448083E0,-3.613701699E-1,1.179949389E-1,-1.075622801E0,1.140822342E0
4.553419083E0,-2.192561517E-1,-9.859928607E-2,1.066912204E-1,2.630172918E-1
4.563390083E0,4.300243389E-2,4.165670634E-2,1.406785707E0,1.408059131E0
4.573360083E0,2.587281829E-1,1.797781453E-1,1.132991003E0,1.175980046E0
4.583331083E0,2.186165759E-1,1.374366843E-1,1.025648403E-1,2.778517517E-1
4.593302083E0,1.537649244E-1,1.701185816E-1,-1.123171189E0,1.146340920E0
4.603272083E0,6.085266765E-2,3.697046449E-1,-1.055408977E0,1.119943159E0
4.613243083E0,-3.269160364E-1,2.548048839E-1,2.577364951E-1,4.880857759E-1
4.623214083E0,4.126795969E-1,2.665907328E-1,4.007015026E-1,6.339848284E-1
4.633184083E0,4.621730614E-1,-4.009171735E-2,-1.642284071E-1,4.921201624E-1
4.643155083E0,3.534448173E-2,-4.864908274E-1,7.081726599E-1,8.599017814E-1
4.653126083E0,-3.244707674E-2,-3.349236886E-1,9.780579150E-1,1.034322955E0
4.663096083E0,9.787153613E-2,-1.962146137E-1,-1.638325506E-1,2.737153939E-1
4.673067083E0,5.344472051E-2,9.718982387E-2,-4.199119449E-1,4.343135290E-1
4.683038083E0,-6.325338822E-2,3.351845110E-1,8.462675214E-2,3.514417942E-1
4.693008083E0,-1.652454938E-1,2.779745490E-1,-1.156809636E0,1.201159630E0
4.702979083E0,-4.371871050E-1,-8.027729164E-2,-6.581041217E-1,7.941524056E-1
4.712950083E0,-5.148811790E-1,-2.112023795E-1,6.918840712E-1,8.879260339E-1
4.722920083E0,-8.123975247E-2,-2.227285024E-1,1.920710939E-1,3.051215959E-1
4.732891083E0,5.499605991E-2,-1.373178762E-1,1.726881588E-1,2.273806630E-1
4.742862083E0,1.553651977E-1,-1.627704405E-1,3.150713682E-1,3.871724784E-1
4.752832083E0,2.340704014E-1,-9.135747294E-2,-4.787559843E-1,5.406870011E-1
4.762803083E0,1.872241541E-1,-3.468677229E-1,-7.927614051E-1,8.853478111E-1
4.772774083E0,6.851917136E-2,-7.282459319E-1,4.324834585E-2,7.327396766E-1
4.782744083E0,4.705835868E-1,-3.933931774E-1,8.987585610E-1,1.088105719E0
4.792715083E0,9.986755628E-2,-4.557077951E-1,1.005870196E0,1.108791222E0
4.802686083E0,-3.992991575E-1,-5.458125478E-1,5.490208054E-1,8.710769192E-1
4.812656083E0,-2.549371041E-1,-4.462674654E-1,-8.235534275E-1,9.707666175E-1
4.822627083E0,3.054541237E-1,6.381489451E-2,-1.034858937E0,1.080882779E0
4.832598083E0,3.715462621E-1,2.757254724E-1,-4.618563616E-1,6.537449501E-1
4.842568083E0,2.219957549E-2,-1.054707877E-1,-1.710345662E-1,2.021626351E-1
4.852539083E0,-4.305816151E-1,-5.564251345E-1,5.119453651E-1,8.701135066E-1
4.862510083E0,-3.435794316E-1,-5.226580489E-1,3.502254134E-1,7.168515202E-1
4.872480083E0,-1.366755595E-1,-4.809883051E-1,-1.978890735E-1,5.377639292E-1
4.882451083E0,4.357849427E-2,-2.734014417E-1,2.609179652E-1,3.804282035E-1
4.892422083E0,1.498773300E-1,-1.600527277E-1,3.153409249E-1,3.840833094E-1
4.902392083E0,4.518608388E-1,5.702217038E-2,-3.409844738E-1,5.689465326E-1
4.912363083E0,4.076898754E-1,8.295601990E-2,1.718555152E-2,4.163989421E-1
4.922334083E0,1.253465061E-1,7.921990491E-3,1.305700797E-1,1.811713284E-1
4.932304083E0,1.223767418E-1,9.457993744E-2,-3.366540259E-1,3.704826105E-1
4.942275083E0,-7.369911008E-2,-1.104848574E-1,-4.821035153E-1,5.000622581E-1
4.952246083E0,-5.453503619E-1,-4.121147924E-1,1.168150896E-1,6.934633260E-1
4.962216083E0,-5.031421261E-1,-3.894858486E-1,4.713382065E-1,7.918402176E-1
4.972187083E0,-1.736696139E-1,-2.558119572E-1,4.400480014E-1,5.378132908E-1
4.982158083E0,3.304775755E-1,-9.437360382E-3,-1.889814252E-1,3.808129078E-1
4.992128083E0,3.263104841E-1,4.572692575E-2,-3.658059043E-1,4.923245306E-1
5.002099083E0,2.406686188E-1,3.091209127E-2,9.756839454E-2,2.615273085E-1
5.012070083E0,2.284254994E-1,8.193590918E-2,1.188984525E-1,2.702379396E-1
5.022040083E0,-5.804713704E-3,-1.355091405E-1,-2.849254632E-1,3.155613117E-1
5.032011083E0,-1.392751585E-1,-1.888200055E-1,3.667139769E-2,2.374770634E-1
5.041982083E0,-2.237050422E-1,-3.838021905E-2,4.274495906E-1,4.839732840E-1
5.051952083E0,-3.374851345E-1,-2.025769690E-2,2.050659460E-1,3.954220941E-1
5.061923083E0,-2.727715504E-1,7.450741455E-3,-4.641578257E-2,2.767928054E-1
5.071894083E0,-6.100257564E-2,1.663350493E-1,-3.508148128E-1,3.930136076E-1
5.081864083E0,4.103893887E-1,3.959403341E-1,-3.739960992E-1,6.819540166E-1
5.091835083E0,3.319223128E-1,4.688940338E-1,3.986286646E-1,6.992416242E-1
5.101806083E0,1.949837017E-1,2.496653641E-1,-3.481040436E-1,4.706674655E-1
5.111776083E0,3.050255594E-1,1.802358544E-2,-7.300131798E-1,7.913815035E-1
5.121747083E0,2.136693198E-2,-1.951935436E-1,1.057656062E-1,2.230323490E-1
5.131718083E0,-2.906881500E-1,-3.163167886E-1,8.190452242E-1,9.248734998E-1
5.141688083E0,-3.182756058E-1,-3.497995169E-1,3.690183645E-1,5.998613312E-1
5.151659083E0,-2.667721609E-1,-3.333644555E-1,-7.292647362E-2,4.331483771E-1
5.161630083E0,-3.639027087E-1,-2.937708204E-1,-5.510053504E-1,7.227263468E-1
5.171600083E0,-2.279705130E-1,-1.671329384E-1,-1.084582490E-1,3.027658595E-1
5.181571083E0,2.246112876E-2,-1.531305654E-1,3.257337660E-1,3.606327199E-1
5.191542083E0,4.041595459E-1,-9.244161068E-2,9.355661988E-2,4.250214478E-1
5.201512083E0,7.628999671E-1,1.646404623E-2,1.423089498E-1,7.762340252E-1
5.211483083E0,5.447702450E-1,-1.528530694E-2,7.779018760E-2,5.505084684E-1
5.221454083E0,1.896230109E-1,-1.324675468E-1,-4.764077425E-1,5.295931215E-1
5.231424083E0,-2.722734772E-1,-2.589682659E-1,-7.320246220E-2,3.828263440E-1
5.241395083E0,-3.120436434E-1,-1.719199077E-1,1.998882365E-1,4.085131542E-1
5.251366083E0,-2.366266579E-1,-1.608772034E-1,-2.110850698E-1,3.555707475E-1
5.261336083E0,-1.584285905E-1,-1.351746981E-1,-3.627320230E-2,2.113943294E-1
5.271307083E0,-5.217488799E-2,-9.110002186E-2,-1.632367194E-2,1.062445066E-1
5.281278083E0,-5.017777149E-2,-4.933213620E-2,1.609855413E-2,7.218470654E-2
5.291248083E0,-3.103438944E-2,-2.285466464E-2,1.116519982E-1,1.181170509E-1
5.301219083E0,-7.407355115E-2,-1.291123871E-1,-2.019265759E-1,2.508610004E-1
5.311190083E0,8.273810148E-4,-2.233414916E-1,-1.233879447E-1,2.551601288E-1
5.321160083E0,6.157012101E-2,-1.920611537E-1,1.894801927E-1,2.767329217E-1
5.331131083E0,1.947725806E-1,-6.598865175E-2,2.497152847E-1,3.234943334E-1
5.341102083E0,9.379756171E-2,-2.859165114E-2,2.379734910E-1,2.573846295E-1
5.351072083E0,-4.668205015E-2,6.350368559E-3,-5.714074552E-2,7.405812438E-2
5.361043083E0,-1.162727603E-1,2.779906106E-2,-2.984296077E-1,3.214846394E-1
5.371013083E0,-1.122404473E-1,4.621942576E-2,-2.306796741E-1,2.606669626E-1
5.380985000E0,-5.312904395E-2,-4.746229713E-2,-1.432287169E-1,1.599682165E-1
5.390956000E0,1.699299540E-2,-1.381634292E-1,9.786718726E-2,1.701642777E-1
5.400926000E0,1.091923669E-1,-2.339445401E-1,1.927014238E-1,3.221596802E-1
5.410897000E0,1.302011204E-1,-2.706135989E-1,1.087090945E-1,3.193770795E-1
5.420868000E0,7.053105209E-2,-2.687361859E-1,5.861541331E-2,2.839534004E-1
5.430838000E0,4.414772071E-2,-2.273867416E-1,-2.773217440E-2,2.332870013E-1
5.440809000E0,-1.338069521E-2,-1.717672954E-1,-6.751195192E-3,1.724199101E-1
5.450780000E0,-4.184760880E-2,-1.134067841E-1,-5.410311699E-2,1.324366577E-1
5.460750000E0,-7.030483793E-2,-7.258268475E-2,-4.642981589E-2,1.112058639E-1
5.470721000E0,-6.280962110E-2,-3.429966652E-2,1.606288612E-2,7.334529253E-2
5.480692000E0,-1.028097656E-2,1.350350501E-3,1.405378282E-2,1.746512917E-2
5.490662000E0,-3.203919690E-2,5.521032382E-3,-5.258225620E-2,6.182140085E-2
5.500633000E0,5.016289763E-2,-3.125344989E-2,-1.229330313E-1,1.364024363E-1
5.510604000E0,7.319456846E-2,-3.127346747E-4,1.290071189E-2,7.432342176E-2
5.520574000E0,8.513359610E-2,5.008871108E-2,9.036170125E-2,1.338724961E-1
5.530545000E0,4.982909471E-2,4.070363760E-2,3.396413684E-2,7.275498185E-2
5.540516000E0,1.094880167E-2,-8.180163335E-3,-9.403316796E-2,9.502119767E-2
5.550486000E0,-1.309571654E-2,-5.218470035E-2,-1.051738679E-1,1.181367142E-1
5.560457000E0,-4.060682964E-2,-8.405314028E-2,3.215442359E-2,9.873070425E-2
5.570428000E0,-2.358679086E-2,-5.560870193E-2,1.003697956E-1,1.171441859E-1
5.580398000E0,-8.540187366E-3,-4.239645221E-2,7.832286894E-2,8.946991539E-2
5.590369000E0,3.011199117E-2,7.755015939E-3,-5.564678192E-2,6.374509097E-2
5.600340000E0,1.578656863E-2,4.728910991E-2,-9.856592953E-2,1.104568609E-1
5.610310000E0,-5.092486292E-3,9.012042138E-2,-4.560828209E-5,9.026420025E-2
5.620281000E0,-5.176759288E-3,9.765250308E-2,-6.632496715E-3,9.801428573E-2
5.630252000E0,3.370393574E-2,7.662724949E-2,-4.747705221E-2,9.623804412E-2
5.640222000E0,5.406883769E-2,3.509888040E-2,-7.887776971E-2,1.018679202E-1
5.650193000E0,3.839358542E-2,-1.045229997E-2,1.661954105E-2,4.312223465E-2
5.660164000E0,8.458911069E-3,-2.737852748E-2,5.146426857E-2,5.890422636E-2
5.670134000E0,-8.057097718E-3,-3.191367363E-2,5.166599751E-3,3.331806028E-2
5.680105000E0,-2.285234403E-2,-5.005024737E-2,-1.594886541E-2,5.728545363E-2
5.690075000E0,-5.410096083E-2,-5.430546720E-2,-1.040804386E-2,7.735841975E-2
5.700046000E0,-2.744569737E-2,-2.134565360E-2,1.274693012E-3,3.479264397E-2
5.710017000E0,-3.074502535E-3,7.547659054E-3,1.416838825E-2,1.634512002E-2
5.719987000E0,1.145330675E-2,2.695125134E-2,8.937469125E-3,3.061742214E-2
5.729958000E0,2.144119162E-2,3.368102197E-2,1.309191585E-3,3.994809034E-2
5.739929000E0,2.793024883E-2,3.908373959E-2,-3.162057281E-2,5.751085223E-2
5.749899000E0,2.938609589E-2,5.443649964E-2,-3.206671536E-2,6.967890182E-2
5.759870000E0,2.671227381E-3,4.027237804E-2,-2.112715960E-2,4.555608369E-2
5.769841000E0,8.428359367E-3,-2.190019805E-3,-1.948701560E-2,2.134425463E-2
5.779811000E0,-1.279133242E-2,2.744105615E-2,-1.761292452E-1,1.787124527E-1
5.789782000E0,-3.584931571E-2,1.237949840E-1,3.620420516E-2,1.338697724E-1
5.799753000E0,4.834375575E-2,-1.028221269E-1,2.862890339E-1,3.080112326E-1
5.809723000E0,1.559733812E-2,-1.194937082E-1,-1.254344702E-2,1.211584142E-1
