"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.057895083E0,-7.982750371E-2,1.931421211E-2,-3.613579273E-3,8.221026148E-2
6.067863083E0,-4.018239487E-2,1.818538886E-3,-8.412038326E-2,9.324253762E-2
6.077832083E0,-1.244652942E-2,-1.255422782E-2,-2.626744688E-2,3.166233561E-2
6.087801083E0,2.625995513E-2,-1.917042542E-2,5.425689876E-2,6.325267992E-2
6.097770083E0,7.094163626E-2,2.021049891E-2,4.229232609E-2,8.502835332E-2
6.107738083E0,6.332984056E-2,1.363261884E-2,-5.353301346E-2,8.403749480E-2
6.117707083E0,8.134792596E-2,4.019281022E-2,-4.369039536E-2,1.007064928E-1
6.127676083E0,1.070518109E-1,4.651005065E-2,1.602137089E-4,1.167188960E-1
6.137644083E0,1.103988302E-1,3.899367420E-2,1.372926235E-3,1.170909615E-1
6.147613083E0,9.693053640E-2,3.043033551E-2,1.546296179E-2,1.027649619E-1
6.157582083E0,9.290830985E-2,2.690806417E-2,1.924377143E-2,9.862211058E-2
6.167551083E0,7.185968567E-2,1.351096021E-2,2.965356946E-2,7.890307124E-2
6.177519083E0,2.156401969E-2,7.904850841E-3,-7.973847985E-3,2.431205182E-2
6.187488083E0,-3.507525399E-2,3.123103861E-2,-3.651001453E-2,5.948640497E-2
6.197457083E0,-6.983172510E-2,2.085738368E-2,-7.843630493E-2,1.070689227E-1
6.207426083E0,-7.745685976E-2,1.256473454E-2,-5.648293376E-2,9.668381190E-2
6.217394083E0,-4.128759172E-2,5.259205028E-3,-1.075887680E-4,4.162134119E-2
6.227363083E0,-2.375840664E-2,-1.355638577E-2,-5.403411984E-3,2.788250961E-2
6.237332083E0,1.968501695E-2,-1.599144045E-2,3.900092840E-4,2.536490030E-2
6.247300083E0,4.242140338E-2,4.705839157E-3,1.983200133E-2,4.706409102E-2
6.257269083E0,5.891632564E-2,2.168434443E-2,2.223754585E-2,6.660219716E-2
6.267238083E0,7.081851583E-2,2.038284559E-2,-1.472621262E-2,7.515040863E-2
6.277207083E0,6.047398735E-2,4.226080595E-2,-3.867465377E-2,8.329950606E-2
6.287175083E0,8.040944785E-2,4.433578178E-2,-1.369417906E-2,9.283787691E-2
6.297144083E0,7.711878106E-2,3.426472027E-2,-1.272354126E-3,8.439784554E-2
6.307113083E0,7.573803417E-2,1.593627563E-2,-1.785915077E-2,7.943024592E-2
6.317082083E0,7.041125726E-2,1.425794201E-2,1.227973759E-2,7.288227504E-2
6.327050083E0,4.259064373E-2,3.840020008E-2,1.727852225E-2,5.989228357E-2
6.337019083E0,6.799251996E-3,3.676113417E-2,-4.677772522E-5,3.738466265E-2
6.346988083E0,-1.314150754E-2,3.793784978E-2,-2.534066319E-2,4.747766714E-2
6.356957083E0,-3.320604533E-2,3.422886953E-2,-5.590698302E-2,7.348365604E-2
6.366925083E0,-3.793578498E-2,3.889732305E-3,-6.718041480E-2,7.724934907E-2
6.376894083E0,-1.479575794E-2,-9.277502988E-3,-2.307720602E-2,2.894035163E-2
6.386863083E0,3.444781121E-2,-1.480513176E-2,6.849252999E-2,7.808373895E-2
6.396831083E0,3.512510151E-2,-2.017543389E-2,4.033467829E-2,5.716386237E-2
6.406800083E0,3.832071450E-2,-7.628734354E-3,-1.398303151E-2,4.149939659E-2
6.416769083E0,6.359724104E-2,2.024183633E-2,-1.169209242E-2,6.775725815E-2
6.426738083E0,4.891926795E-2,4.717489734E-2,-1.316968381E-2,6.922431862E-2
6.436706083E0,3.535975758E-2,5.036950534E-2,-6.063562632E-2,8.639489975E-2
6.446675083E0,4.137635976E-2,4.279962687E-2,-6.126478672E-2,8.542356407E-2
6.456644083E0,4.918363519E-2,3.204469694E-2,-1.473556817E-2,6.052296706E-2
6.466612083E0,5.868243702E-2,1.493844828E-2,3.228247762E-3,6.063998050E-2
6.476581083E0,4.670569483E-2,2.780689085E-2,2.840285003E-2,6.132998450E-2
6.486550083E0,3.838386443E-2,2.475234194E-2,1.691307127E-2,4.870371094E-2
6.496519083E0,2.442064036E-2,3.455138002E-3,-2.362041235E-2,3.415010298E-2
6.506487083E0,1.160891578E-3,3.051150218E-3,-4.830092490E-2,4.841111993E-2
6.516456083E0,-2.099238127E-2,3.188941682E-2,-2.450334191E-2,4.536550167E-2
6.526425083E0,-9.202055633E-4,4.834441356E-3,-4.467272758E-3,6.646437196E-3
6.536394083E0,-1.692878567E-3,-8.217055611E-3,-5.094094276E-3,9.815071944E-3
6.546362083E0,1.059340060E-2,-6.386804022E-4,-1.080331564E-2,1.514396506E-2
6.556331083E0,4.254222147E-2,1.732643288E-2,-1.903151751E-2,4.972167075E-2
6.566300083E0,2.214994725E-2,2.917155789E-2,-1.093487799E-2,3.822527318E-2
6.576269083E0,3.142165784E-2,3.882490894E-2,-2.215860844E-2,5.464154155E-2
6.586237083E0,2.496322542E-2,2.949013978E-2,-7.607227564E-4,3.864465897E-2
6.596206083E0,1.861738846E-2,3.136121225E-2,-1.425141871E-2,3.915655401E-2
6.606175083E0,3.804838043E-2,1.329972954E-2,-1.950923502E-2,4.477915040E-2
6.616143083E0,4.144356620E-2,6.559845060E-3,-2.057342827E-2,4.673185955E-2
6.626112083E0,5.238388941E-2,7.293981258E-3,2.119557202E-2,5.697829679E-2
6.636081083E0,5.626556352E-2,1.727000725E-2,4.607021213E-3,5.903635687E-2
6.646050083E0,2.247147102E-2,1.655460041E-2,-7.480927706E-3,2.889612576E-2
6.656018083E0,4.074120596E-3,1.692054475E-2,-1.238908052E-2,2.136334734E-2
6.665987083E0,-1.420412935E-2,1.793295359E-2,-2.495065391E-2,3.385089727E-2
6.675956083E0,-1.141339950E-2,1.093557235E-2,-5.790029883E-2,6.001913891E-2
6.685925083E0,-2.916591167E-3,1.191503579E-2,-2.066347539E-2,2.403026836E-2
6.695893083E0,1.158870634E-2,3.934993409E-3,-1.754632473E-2,2.139289132E-2
6.705862083E0,2.323343631E-2,1.827077648E-2,9.535054564E-3,3.105690103E-2
6.715831083E0,5.124053948E-2,2.400015246E-2,1.851462364E-2,5.953479229E-2
6.725799083E0,5.486592282E-2,1.790316934E-2,3.855654001E-3,5.784167206E-2
6.735768083E0,5.865919434E-2,2.427160945E-2,-3.534700334E-2,7.265963632E-2
6.745737083E0,3.846280184E-2,3.117232891E-2,-5.420251966E-2,7.340990636E-2
6.755706083E0,1.185650881E-2,1.510525838E-2,-3.460499167E-2,3.957589014E-2
6.765674250E0,2.296969034E-2,1.459386455E-2,-1.232300699E-2,2.987380220E-2
6.775643250E0,4.481309731E-2,1.291019535E-2,-6.960525513E-3,4.715226134E-2
6.785612250E0,6.130246472E-2,1.574426768E-2,-2.612769842E-2,6.847284695E-2
6.795581250E0,4.229185101E-2,5.788524225E-3,-1.160321474E-2,4.423507959E-2
6.805549250E0,3.441546880E-2,-2.169317007E-4,9.975934625E-3,3.583281769E-2
6.815518250E0,2.423356600E-2,1.203335054E-2,2.518980503E-3,2.717374669E-2
6.825487250E0,3.360778559E-2,1.184333431E-2,-4.642338395E-2,5.852246062E-2
6.835456250E0,-2.596967742E-3,1.740706963E-2,9.414601922E-3,1.995958527E-2
6.845424250E0,1.216509562E-2,2.591705248E-2,-1.523784399E-3,2.867063096E-2
6.855393250E0,3.316577263E-2,3.094313633E-2,-1.712298632E-2,4.848342831E-2
6.865362250E0,2.698223244E-2,7.037306763E-3,-6.789143622E-2,7.339490218E-2
6.875330250E0,3.075438090E-2,1.844160654E-2,-1.355969310E-2,3.833784127E-2
6.885299250E0,3.748547629E-2,1.305383585E-2,4.633859932E-2,6.101499283E-2
6.895268250E0,2.427270580E-2,-8.166367561E-4,2.651712298E-3,2.443077405E-2
6.905237250E0,1.023365065E-2,-1.758053094E-2,-3.192638218E-2,3.785626174E-2
6.915205250E0,3.051859193E-2,1.502361663E-2,-5.394290328E-2,6.377248877E-2
6.925174250E0,2.100436807E-2,2.048297916E-2,4.573692083E-3,2.969266866E-2
6.935143250E0,2.385305844E-2,1.720422607E-2,-1.115473330E-2,3.145444113E-2
6.945112250E0,3.892878838E-2,2.654389227E-2,-1.580911696E-2,4.969866156E-2
6.955080250E0,4.347072277E-2,1.112061845E-2,-1.714988351E-2,4.803634455E-2
6.965049250E0,2.820258290E-2,1.679733295E-2,1.865671098E-2,3.775723693E-2
6.975018250E0,3.406679202E-2,2.991462937E-2,1.598745704E-2,4.807317496E-2
6.984987250E0,2.915092818E-2,2.418463212E-2,-1.813806295E-2,4.199598043E-2
6.994955250E0,9.817255810E-3,1.261140263E-2,-6.246989787E-2,6.448188992E-2
7.004924250E0,2.001611553E-3,-6.182717923E-3,-2.776141047E-2,2.851189859E-2
7.014893250E0,2.141261335E-2,-2.803392727E-3,1.742470264E-2,2.774850057E-2
7.024861250E0,2.578395523E-2,-9.092438612E-3,-8.776670694E-3,2.871436462E-2
7.034830250E0,2.919565938E-2,-1.316805756E-2,-4.729812741E-3,3.237522811E-2
7.044799250E0,3.431562759E-2,2.602098674E-2,2.583299875E-2,5.021949693E-2
7.054768250E0,2.859211709E-2,6.479464117E-3,-9.465472698E-3,3.080726844E-2
7.064736250E0,1.142067198E-2,2.395173021E-2,-6.380013943E-2,6.909829896E-2
7.074705250E0,5.883687660E-3,2.959712556E-2,-3.852145672E-2,4.893373325E-2
7.084674250E0,1.309524145E-2,2.071080130E-2,-7.414854169E-3,2.560083400E-2
7.094643250E0,3.313536711E-2,3.113170903E-2,-1.162660360E-2,4.692881601E-2
7.104611250E0,4.849724516E-2,5.462505408E-3,1.989807487E-3,4.884445810E-2
7.114580250E0,5.131531075E-2,3.236945495E-3,1.143306077E-2,5.267308432E-2
7.124549250E0,4.327315997E-2,1.835097469E-2,7.269258499E-3,4.756224096E-2
7.134518250E0,3.668166686E-2,2.593662238E-2,-2.848763466E-2,5.319584939E-2
7.144486250E0,6.620583013E-3,2.904173143E-2,-3.763034105E-2,4.799267498E-2
7.154455250E0,-1.123469397E-3,2.054477692E-2,-2.986640811E-2,3.626778702E-2
7.164424250E0,1.572276089E-2,-1.401027588E-2,-1.626403034E-2,2.660848968E-2
7.174392250E0,2.661758546E-2,-1.372436531E-2,-1.537291467E-2,3.366274743E-2
7.184361250E0,2.093595564E-2,1.644160297E-2,2.550613940E-2,3.686737981E-2
7.194330250E0,3.690978136E-2,2.355238365E-2,3.683745861E-4,4.378564189E-2
7.204299250E0,1.854137465E-2,2.321636975E-2,-5.993980765E-2,6.689964828E-2
7.214267250E0,-1.804560386E-3,4.363272719E-2,-1.203415453E-2,4.529781668E-2
7.224236250E0,1.733063556E-2,4.505952090E-2,-1.159619808E-2,4.965061090E-2
7.234205250E0,1.948982958E-2,1.036166813E-2,-4.605793297E-2,5.107397393E-2
7.244174250E0,2.740933500E-2,1.152742021E-3,-2.273982167E-2,3.563284930E-2
7.254142250E0,3.777827561E-2,-4.555730168E-3,3.801567256E-2,5.378795540E-2
7.264111250E0,4.601711210E-2,5.242960732E-3,8.832803965E-3,4.714956701E-2
7.274080250E0,4.745578296E-2,7.492073961E-3,-1.314980328E-2,4.981063978E-2
7.284049250E0,4.115847789E-2,3.077808039E-2,8.282580972E-3,5.205681206E-2
7.294017250E0,1.670257151E-2,2.656296881E-2,-1.534660220E-2,3.492972096E-2
7.303986250E0,1.664994657E-2,2.563556386E-2,-4.796938777E-2,5.688114818E-2
7.313955250E0,1.955053098E-3,9.606938772E-3,-4.768521309E-2,4.868259497E-2
7.323924250E0,-6.057349965E-3,2.413182445E-3,-9.692344666E-3,1.168145895E-2
7.333892250E0,1.963571761E-2,-5.045562387E-3,-1.584946275E-2,2.573372447E-2
7.343861250E0,3.088104621E-2,4.498336092E-4,7.356966734E-3,3.174848539E-2
7.353830250E0,5.091126814E-2,3.200319998E-2,2.653174102E-2,6.572743198E-2
7.363799250E0,3.662271962E-2,3.326274505E-2,-2.973659992E-2,5.772260541E-2
7.373767250E0,5.651114658E-3,4.030299369E-2,-5.008841872E-2,6.453771058E-2
7.383736250E0,8.642002009E-3,3.950475739E-2,-2.450392663E-2,4.728374431E-2
7.393705250E0,-1.073037162E-2,1.586788148E-2,-1.764104962E-2,2.604106698E-2
7.403673250E0,3.205933325E-2,-1.627199717E-2,-2.963427365E-2,4.659151119E-2
7.413642250E0,4.027971447E-2,-1.870876947E-2,4.494169950E-3,4.463934381E-2
7.423611250E0,2.926392563E-2,-1.334787771E-2,2.173059225E-2,3.881703005E-2
7.433580250E0,3.389608987E-2,-1.065450400E-2,-1.057410479E-2,3.707121600E-2
7.443548250E0,2.309485730E-2,3.141193684E-2,-1.578982115E-2,4.206424446E-2
7.453517250E0,1.078621253E-2,3.646424180E-2,-2.685626149E-2,4.655364746E-2
7.463486250E0,-1.073493976E-2,2.777873285E-2,-2.522371888E-2,3.902733561E-2
7.473455250E0,-5.822730437E-3,2.811659228E-2,-2.001209557E-2,3.499901313E-2
7.483423250E0,1.595368937E-2,2.678355502E-2,1.033963144E-2,3.284489309E-2
7.493392250E0,2.905108698E-2,1.349316275E-2,-6.081104279E-4,3.203749200E-2
7.503361250E0,5.265677165E-2,1.247282362E-2,1.188738942E-3,5.412688824E-2
7.513330250E0,4.955295995E-2,4.131419655E-2,-8.893615007E-4,6.452247391E-2
7.523298250E0,3.964119852E-2,3.495019667E-2,-1.808660746E-2,5.585755308E-2
7.533267250E0,2.307377078E-2,2.868179876E-2,-4.757587016E-2,6.015403477E-2
7.543236250E0,3.015160605E-2,3.945043311E-3,-3.051603377E-2,4.308028588E-2
7.553205250E0,7.602111250E-3,-2.183352152E-2,1.169443130E-3,2.314870093E-2
7.563173250E0,-6.848673759E-2,4.030451031E-2,-9.597818577E-1,9.630659901E-1
7.573142250E0,-7.777778419E-1,3.701871499E-1,-3.261148290E0,3.372990523E0
7.583111250E0,-4.162933224E-1,3.286661812E-1,2.676277036E0,2.728329225E0
7.593080250E0,-1.998737281E-1,1.598884941E-1,3.873452341E0,3.881899905E0
7.603048250E0,1.859399959E-2,-7.027498790E-1,7.808833712E-1,1.050705462E0
7.613017250E0,8.181107660E-1,-6.156541400E-1,-1.387412127E0,1.724310777E0
7.622986250E0,9.013064852E-1,-3.329676123E-1,-3.102195826E0,3.247589837E0
7.632955250E0,6.177554101E-1,-1.396826181E-1,-6.419570357E-1,9.017992105E-1
7.642923250E0,4.698796186E-1,1.098817171E-1,2.352199202E0,2.401187609E0
